Request_ID,User_ID,Location,Donation_Amount,Requested_Aid_Type,Aid_Urgency_Score,Time_of_Request,Free_Text_Reason,Is_Fraud
9741d6db-bebf-410c-b56c-f4b7ee5701cb,052cbe62-634b-43b0-b321-c8df15edf549,Delhi,6211.52,Shelter,4,2025-01-07T16:33:40,Mean hit board.,0
bd9994ea-160c-4ecc-97a1-229c49a6c2b4,fa34f23a-16d3-4fb9-88e2-e24be0d2c6ea,Delhi,10538.11,Shelter,5,2025-02-06T03:34:36,Measure strategy central his time hotel.,0
39bbd1cd-4e9f-4624-869f-535d0f33608a,b0774553-46f4-40f3-8797-e34f0177a75c,Bangalore,8038.9,Cash,3,2025-03-28T12:34:57,Economic analysis help dream.,0
8fc3126e-e020-49d4-bd09-0594504f6f8c,20883d35-d03a-488f-b4da-9f4660709304,Bangalore,5842.58,Medical,1,2025-03-22T18:01:29,Population above item east thus.,0
60306e06-f40e-40bf-bf82-e7d57e69811d,7d5844bd-3cf7-4459-8a63-1fe85e98c4e1,Chennai,7146.81,Cash,2,2025-02-21T23:19:41,First tell theory point sister right radio.,0
953cabea-736f-46b9-9402-b27c23df255e,aad48487-e64d-4e10-98c2-3ef9307726fc,Delhi,2262.44,Food,5,2025-02-20T09:12:37,Bring beautiful sound surface state.,0
4a30f28b-2950-4c17-b906-8cd2ff6f43f2,85d8e3d4-7510-442e-a18f-373bc045badf,Delhi,1518.36,Clothing,2,2025-03-31T09:26:27,Contain party can play day continue.,0
b8233903-f5a1-4ed4-ae45-141d6fcecad3,e6285839-e183-4b72-a7bd-df16a801979d,Chennai,6690.02,Medical,5,2025-02-18T05:38:26,Enough section service.,0
8a22c005-99e3-41f6-8301-cd7191983be7,6d57bea5-05cb-41dc-b638-8bdf5ff87b66,Kolkata,6088.31,Food,1,2025-03-12T15:28:17,Movie win now keep feeling service short.,0
53285da9-7d3d-4973-a2fa-67f45b2a9682,016cd85e-9899-44f4-95a6-9bbd6de1e748,Delhi,8432.66,Food,1,2025-02-28T17:59:13,Wait wait individual decide.,0
95d85d5d-dffc-4789-b191-76c241cfe4ff,94898f74-43bd-47a8-92d9-e9dc3ab5ad86,Bangalore,4384.95,Shelter,1,2025-02-18T05:02:06,Alone prepare mention weight make over serve.,0
7d868c51-1dd5-4040-8232-c0fccd55a245,dbba3060-90eb-4ffc-909f-df7b0bfe5f54,Bangalore,4975.87,Medical,2,2025-01-02T22:21:54,Drug treat want hundred record old.,0
bf302df2-2fca-4004-a67d-a35c2bbe9ea1,8515f8ab-26b5-46e0-ac35-7fcb7795e058,Kolkata,7106.48,Cash,1,2025-04-06T21:45:25,Child recent party eye such maybe writer.,0
1ccb1b21-e00f-4e26-b5ff-aa8def626f8e,12533f7e-8c9a-4fc0-b826-33a48510d9f0,Bangalore,6415.65,Clothing,5,2025-03-05T00:29:42,Agreement success region after because.,0
493150d8-4592-47bc-a04c-0d76942727e1,897c2e00-a0c9-42c1-8dcb-8ba6e2d4f128,Chennai,6890.25,Medical,2,2025-02-14T20:44:46,Which modern single very.,0
d746fe06-74b5-4260-9f87-d84e5446def8,be26e118-b8a7-4c6d-b4cf-23824759315d,Kolkata,5340.92,Clothing,5,2025-02-18T21:10:54,Truth mention hot series later get story writer.,0
c4d8c97b-a887-4416-a8e2-97af7d97444d,7a144765-cdc8-479d-9088-1462b4046e11,Kolkata,7038.11,Shelter,5,2025-01-17T08:54:51,Return theory majority color.,0
1902efd8-e129-4f62-8d55-3b0d89ae8735,316c6da6-0058-43c5-9f23-1f0b86e729c5,Mumbai,3759.42,Medical,1,2025-02-12T04:30:59,Perhaps occur skin even finish prepare red.,0
fa1a726a-186a-4263-8bf0-691583f0f618,00d0cb89-4491-4bea-8389-0933dfe8062d,Delhi,2709.71,Shelter,2,2025-04-03T02:25:54,Night seat about world.,0
e72bb459-c8e3-446b-a562-b06f930e8e58,ce90e8b3-c4bf-4a32-a1bb-2c49fb943c81,Chennai,5103.95,Shelter,2,2025-04-03T09:01:01,Feel certain lot where design subject throughout under.,0
04307875-46bb-4444-b805-372bf327a7b7,1973bf41-07d9-4c55-9ce0-ca322fc05f7d,Bangalore,4749.57,Shelter,4,2025-02-08T18:26:54,Moment law car order.,0
7e1e7b84-396c-4422-b7bf-a6ecaea63786,fe18b8c8-7345-4dff-9a15-91c3f58a5046,Mumbai,8305.15,Shelter,4,2025-03-14T07:35:07,Pm article call own.,0
18b7ba4a-c55c-4181-990c-3f96deaaeceb,858e3363-6d30-473d-af07-1f39fd4f2333,Bangalore,5571.79,Food,1,2025-04-08T08:17:31,Debate school simply rich age loss him authority.,0
6bad6234-e2d0-4a91-9552-716017a4cfac,2ff60186-3d82-4714-ae3b-43f8871663eb,Kolkata,3448.1,Medical,4,2025-04-03T03:53:30,Treat evening owner campaign meet.,0
b8df9b09-47ff-4e9f-8df7-03c87ebbd85c,5f4ee6bb-4437-442f-b435-f830f8db2c66,Bangalore,4903.97,Clothing,5,2025-01-14T17:10:05,Training cultural article reveal everyone natural nor.,0
c4667612-058f-4034-8384-7bc3be8da398,3bda502d-672a-4556-807f-f9c5af4c44e7,Chennai,11159.73,Cash,2,2025-01-31T07:09:48,Else generation within pass wide you.,1
2b65fb16-7022-4c86-8c9a-da1367496a5e,1e57b39e-c5b9-46af-9990-0b272d4f3cf9,Bangalore,6236.85,Medical,3,2025-03-23T11:14:50,Raise main language oil wonder.,0
b98711dc-b4c9-4ab7-9f80-f0447d5d0274,d5549b47-8f55-4b4a-8013-499e56d49736,Delhi,5767.91,Food,4,2025-02-10T06:37:19,Event simply up bring stop until it.,0
dd8fc02a-ba11-4a9e-9439-490fb8c71973,b7f6adbf-be2e-4f37-9122-45d1dcdb9ce7,Kolkata,6009.09,Food,3,2025-02-13T03:09:25,Hear subject person off challenge power able.,0
8983d1ca-ba66-464b-80fe-c5a20d0313b2,bf0d4f2a-7722-4917-b696-d88288d6b6da,Bangalore,3614.16,Clothing,2,2025-03-01T19:15:25,Large evening ok political surface idea person people.,0
19b53fe0-2a0b-40e1-9160-ae79553b6662,1ee4a2a4-d45c-4b91-a3d1-4347121e234f,Kolkata,2830.86,Food,5,2025-02-19T05:47:32,Alone hair certainly most authority hit worker.,0
e7d425e4-6b27-4735-b5ee-16f089e5acec,a44a16e1-3d4e-4a52-b792-e724ac112531,Chennai,4401.74,Cash,1,2025-01-20T14:03:54,Method media sometimes.,0
6b5f1164-d6e8-4ad8-bb2b-ce06e493314a,073862cf-93e9-4e49-84e6-886c93e6f1e4,Delhi,4369.65,Shelter,2,2025-02-18T17:54:18,Former draw leader believe ten order open.,0
67421b27-ab52-4a90-9fad-523fe7572471,20245193-d0de-4d61-bd5d-82714fbdfd95,Bangalore,2646.17,Shelter,2,2025-01-21T18:01:03,Prevent five care newspaper staff most community.,0
074c1a80-8252-44ec-8f0c-174c9458dfbc,4d58016f-4d39-432a-b60b-dc4e93e5fcbf,Kolkata,6903.03,Clothing,5,2025-01-27T21:57:07,Rule debate table teacher city skill.,0
afb27bf0-ca87-472c-957f-83307d5f903b,469f80ec-46db-4acb-81eb-03114cb9e12a,Mumbai,6182.99,Clothing,1,2025-02-16T12:11:39,Cost us moment happy drug.,0
4c1dbf8d-48a3-422e-a636-09c6c03bfdd4,0beaf35c-e65e-4681-a4ba-6ad29299fa77,Kolkata,3407.93,Cash,4,2025-04-10T07:49:17,Six car green.,0
3fe9239d-3f24-42ee-b8ac-70986ad0f8e8,7ef564d3-bb57-458d-b8ae-06e25ad6a0cd,Chennai,10056.43,Shelter,4,2025-04-07T13:33:02,Picture environmental believe company.,1
3786b7fc-2a99-4f7c-8bf1-549a2e8f2e02,0700282a-f2e9-431e-a5ed-b3cb07e283db,Delhi,8796.69,Cash,4,2025-02-06T10:28:15,Near treat pattern attack likely.,0
6fa08568-9b49-4118-917e-b55681e3d54c,bb0adcc6-540a-47d5-b988-f3b9c05e4969,Delhi,6952.05,Food,5,2025-03-11T13:53:06,Green money form office anything by yes.,0
8d6d0ac6-30f2-40f6-97e5-e8d364893233,cb4b8a10-628a-4b70-8965-8797f9c8e4ef,Kolkata,4377.86,Cash,3,2025-01-03T08:23:57,Present break chair ground thank yet safe.,0
eb8a4ea0-0734-4898-a644-a5298677ef7e,ecc10764-e4e8-4ce1-b30d-73183bec8cb7,Bangalore,8256.85,Food,4,2025-02-19T06:08:54,To surface strong gas stay.,0
33b13a78-b232-4939-bb0b-269bbaa60d1f,06778cca-c2ef-42c9-8013-2aeae28fb02e,Mumbai,3854.14,Shelter,4,2025-02-16T14:12:07,Country theory can think care.,0
97317987-38fc-4f8a-9672-6e1108eba417,5c36f6e3-27e4-4a55-98d6-c68efd6a5de7,Mumbai,4021.93,Clothing,3,2025-01-28T09:33:40,Scene experience since item generation.,0
4b9fe742-baaf-435b-b24f-b51b59395ebf,d307265f-4220-4efe-97a4-305d8524ad81,Bangalore,2487.32,Shelter,1,2025-01-08T09:16:40,Relate computer official change.,0
96735127-1460-4f2e-8af6-9602b393a6b7,74d3bca1-80f9-45d2-a893-8d66b556ef0d,Mumbai,2340.0,Medical,3,2025-04-03T23:30:15,Management rule white include not minute.,0
4dc19533-b440-4ac4-80ec-9dbec690d221,83e48dcd-e6a8-4251-ae8f-3a3a1b9266b0,Chennai,7084.38,Shelter,4,2025-03-07T14:22:28,Person bar any.,0
6d9683c4-1706-45b0-9f1b-68d414b6d0c4,54472ed4-f5cf-4810-a6e9-929f80a17d92,Kolkata,5002.85,Medical,1,2025-02-27T11:46:57,Activity happy glass notice sense possible.,0
7e4b8410-763e-4357-bc12-eec13ad8641c,17582ad7-d5a9-4484-95b0-e4f848e74568,Delhi,5244.18,Shelter,1,2025-02-07T13:09:40,At lawyer wear safe.,0
448fce5a-b134-4441-83b3-ec0ad0788869,b5532a6d-0943-4097-b63b-86a67ca76072,Delhi,5267.48,Shelter,2,2025-01-06T08:40:17,Maybe forward change term my artist piece identify.,0
8c711d32-89d8-4ecd-9460-786973d20113,39d7cb5c-9f03-4f79-a1b8-99b6b1d32ff2,Bangalore,8408.59,Medical,4,2025-02-12T07:36:30,Newspaper second science subject especially beyond letter.,0
4c7eabf0-a916-4f8d-a471-03f2ffa79520,a8bbb0f6-80f8-402f-b75b-cbed7902a920,Delhi,4268.26,Shelter,5,2025-03-24T04:12:25,Station future future special organization Congress.,0
d5bc3a2a-1fa2-4b5f-94f6-5d7cdd8a02c0,75291352-4639-4299-95c0-53e298bd6cdd,Mumbai,13492.91,Clothing,1,2025-01-10T23:01:08,Evidence available door enjoy respond.,1
f7a55b89-1c89-4938-ac64-4a82b863f515,0a4522b4-bb93-4bdf-a998-703142666e72,Kolkata,5710.27,Medical,3,2025-03-23T16:37:49,Decade thought Republican when.,0
85197755-6f52-403d-9f56-f24173ab2073,bd43caa9-d591-4d64-9664-e7eb2445d32a,Kolkata,5515.04,Shelter,1,2025-02-20T15:31:43,Account task democratic create plant individual.,0
cbab3671-56e4-4218-a233-8294fe599e18,bd562a56-1f47-469f-a1e7-97846868b24f,Kolkata,5197.05,Medical,3,2025-01-06T20:49:21,Will report some sit half Republican company.,0
720e47c4-eb57-4f9f-b8ba-08953ec2bd60,a37a2fdb-d176-4f70-8c5c-c339a130a736,Bangalore,3780.14,Shelter,5,2025-01-05T14:34:45,Kitchen early evidence season official family budget region.,0
805a39df-84ae-4ba9-a9ff-100f65b1a4e0,2994c694-a4db-4f23-9501-db24d9a35e01,Delhi,1932.06,Clothing,3,2025-03-01T04:12:04,My arrive life along they where idea.,0
d0039ecc-ddf8-4ef8-8367-36f4244845f8,80e6cc90-4b77-4047-9573-813e774c8193,Bangalore,4690.77,Cash,4,2025-03-05T11:45:48,Thought vote process air themselves.,0
cd96837f-0a26-4a9e-86ec-2fb09af6cd2d,638a2e36-2da3-44e3-9f6f-417b802a73fa,Bangalore,7717.03,Shelter,4,2025-02-26T13:31:36,Better her than various deal plan.,0
835ab863-d56b-436b-b8ba-22b940265efb,c2d148ef-c07a-48cc-a293-d4cc3ca28c54,Bangalore,8466.11,Cash,1,2025-02-21T21:18:57,Modern young my later scene assume its.,0
c29aec58-24f4-4714-9b9e-17e6d920dfb6,5a749452-82dc-4372-9437-7d08b9141b94,Chennai,3500.12,Food,2,2025-04-04T09:42:55,See make value message.,0
5ea6f83e-a62c-404f-b186-f0b99636491e,8d1ee94a-2c4f-491a-9384-9a38c539db22,Bangalore,5734.47,Food,2,2025-01-11T02:02:29,Assume become front kind social star.,0
afd334f3-2456-4f73-877d-91454fbf0456,09a468fa-14c2-48f8-9af3-0ba3510cde5f,Kolkata,3004.95,Food,3,2025-03-21T03:13:35,Theory out coach catch.,0
24c23a4a-c618-4c65-8932-988900ce8b1d,15d9bb9d-a313-4bbf-b612-69bac0e3a5bd,Chennai,5283.58,Cash,2,2025-02-13T05:55:33,Seem use policy include effect.,0
59a249eb-d8e0-4753-a529-d0aed35019fa,6a6846f2-1fc8-445d-9533-06e6c4ee4b3e,Kolkata,3321.01,Medical,1,2025-02-11T11:44:24,Admit hotel three fast first.,0
7a09a87c-f6ed-4647-91dd-1151f310b30f,7453d5fe-f1eb-41d3-abb8-1e08008ccdfc,Mumbai,3712.93,Shelter,5,2025-01-07T00:10:12,Trial mouth glass place available expect.,0
b29a7137-6748-4f6c-aab4-bbeadb002b62,252cf046-b40a-4eff-aab8-7e7466ca1309,Mumbai,5930.47,Cash,2,2025-01-11T06:33:55,Something itself bad sea.,0
b121dcca-fe2f-4225-91c5-0a29c524096b,0b0436ee-5d8a-4e9f-b7c0-2b5d058908b9,Mumbai,6923.39,Clothing,4,2025-03-14T04:19:13,Century young authority lawyer hundred help.,0
e4afdbb9-4d91-4f36-8224-0dffab6d56eb,12bc12fe-2173-4e04-84f1-2c20db6559ca,Chennai,4642.88,Medical,2,2025-02-06T04:34:27,Thought own face thing front.,0
ca161992-4be0-4992-af7f-067db2e48727,710f13a8-73cd-47c1-a409-39b78ed2dc29,Bangalore,7879.39,Cash,5,2025-03-01T10:44:14,Have one check what part often.,0
f30e5171-a672-42be-8413-c976a3a2b86b,c09b1acd-1048-4fdc-adaf-f464dc5cf1d1,Chennai,4100.0,Clothing,2,2025-03-09T09:37:38,Security himself today create.,0
aac24125-f053-4412-962d-5ff6fd80c2a3,4900e1af-e18d-40ae-957f-20bd661638d0,Bangalore,5051.6,Food,4,2025-01-01T16:31:09,Sell whose like politics source mother song.,0
4a690ea6-8c7b-4de6-b892-0780050663ea,e487dd06-70ab-4f4b-96bf-46e862b36338,Mumbai,3579.46,Medical,1,2025-04-09T01:58:19,Home company huge pass himself really.,0
444782a6-28b9-4126-a128-2b962452a138,9216ce30-d603-4702-bfba-8720eef40ff2,Mumbai,4107.85,Cash,2,2025-02-12T14:45:35,South international explain letter research management live.,0
1b1297e7-a3fc-46c4-8fe8-9cfad517bbc6,58bd5473-41a2-4905-9401-c25f13e09781,Delhi,5889.61,Medical,2,2025-04-09T19:05:21,See analysis off lead share arrive above husband.,0
cc317178-8720-4371-be1a-b76a5736d5ab,45f6e414-bf3f-43c9-8443-0a66d8d9c99c,Chennai,9033.37,Clothing,1,2025-02-25T10:20:15,Current wonder maybe inside weight he marriage current.,0
59ceeab1-b1a8-4eec-888d-97a473c8c688,f3346e99-78ad-44dd-9c87-2475c961c299,Mumbai,12380.44,Food,2,2025-01-14T12:34:19,Actually yourself someone quite thought.,1
5428ae7a-dfd5-4866-8632-4d4a1ed01e25,1bba4ddd-b461-4b49-802b-9bab82786d0f,Kolkata,2184.92,Medical,2,2025-01-17T07:44:55,Ground hope yourself pretty exist area show support.,0
55a41036-a72d-47f8-afe3-1eed846f9794,cbf69a4b-6166-429c-951e-4f167e8f8e46,Kolkata,7272.68,Clothing,4,2025-03-08T05:19:14,Course one animal color evening travel expert to.,0
8f602215-097f-43a9-b714-a7c54c3370b9,7698e485-89f5-40ef-8cfd-e0d09d7742f3,Delhi,1826.1,Clothing,5,2025-01-16T16:15:47,Religious right true treat clearly.,0
6b087037-d76b-4fa1-be59-48aa4bad51dd,0f8b4154-68ab-4aca-87f4-882259df27e5,Delhi,4521.51,Food,5,2025-01-16T10:33:36,For stuff guy peace now.,0
8b93dd50-833e-4018-aca0-05959c2ee5b9,fef00a7d-4ad4-46c9-a443-d9441c92e3ed,Kolkata,2282.12,Clothing,1,2025-04-04T04:53:36,Republican meeting build.,0
d2801cf6-138f-4a76-92fa-59236ee7aca1,014a6157-f016-41e2-ba1b-921704339bdc,Mumbai,869.03,Shelter,2,2025-02-27T07:51:07,Worry great single.,0
ae225ad1-5398-41a4-a83e-a3ff9a724e0b,930469e4-ed03-48fa-a1ce-4a8844d490b9,Bangalore,6199.27,Food,3,2025-01-26T14:04:24,Trial military million right job born however.,0
c74b062e-cf18-4c4c-a20a-b09e8263afd1,762bf206-74be-4334-bc91-6397ec98443a,Delhi,4311.17,Shelter,4,2025-02-10T14:23:02,Nearly agent garden season.,0
1f1fe564-8e89-4acb-bc72-f467110c4c22,c5ccbd87-bf76-48da-b889-d07484f679a8,Bangalore,5355.33,Medical,5,2025-03-13T07:42:55,Organization first country Republican turn adult.,0
00ac0009-68d3-44d7-a8fd-c4b112805266,4645532d-620e-47fb-8245-9241ff281752,Mumbai,4120.12,Clothing,5,2025-02-26T11:05:41,Again inside whole very deal.,0
d0f04e68-6a93-4d33-ba52-961bb2a080d3,62af3e5a-c771-49de-8eb7-fda4486f7d82,Mumbai,5057.98,Cash,4,2025-04-08T23:34:14,Son air scene question concern center.,0
ba012772-6613-43b9-a72d-f39cbf8c5568,c0514b01-fb43-4322-af71-836300d205c0,Kolkata,8343.53,Medical,2,2025-03-26T14:51:19,Still role project fish per technology.,0
b8957d06-4126-4a74-a3b0-91994b24b47f,f89a7b79-f754-4386-884e-bfa013add1f0,Mumbai,6615.55,Cash,1,2025-01-23T13:51:22,Apply community this control tend ask class.,0
69e09564-832b-461f-afcd-848ed22f932a,f6202722-ad3d-4edc-a135-a0d73c6d563f,Mumbai,4922.77,Clothing,2,2025-02-03T23:24:07,Since which wear want travel attention health until.,0
a093d2f4-bc21-4ea4-8bd5-d03c2f898835,ab92ba2f-1590-4dcd-8238-0d24e300cc46,Chennai,6897.61,Clothing,5,2025-02-08T09:30:30,Quality modern free which main ahead.,0
48edbb0e-8257-4da1-9c73-58e448865600,9f2c7508-ecea-49fa-b936-0b04c2653207,Kolkata,5863.57,Clothing,5,2025-01-27T12:21:37,Measure door federal their history capital glass.,0
77595a1e-8bbd-4d12-b0ef-22d026bc6fa7,2172e1a0-51e8-4302-9db3-02d4b29aa965,Bangalore,2338.29,Clothing,1,2025-04-04T19:23:46,Safe behavior level identify.,0
34017593-47fa-497b-8a7c-f2db82ce90f0,1474a1e3-5e5e-43fc-b4c3-af7e1a1bd32c,Kolkata,3733.69,Medical,2,2025-02-01T23:14:35,Several appear almost value nothing meet.,0
7042300c-a6d3-4b66-a85e-a486e50145c9,e6c0a4ce-ec5c-4b4b-bfcb-f506bfed072e,Kolkata,4903.04,Cash,5,2025-03-06T22:28:12,More outside contain head total draw pay.,0
5dad2d94-ee9b-4390-9cb5-100058e4ee5b,eafcf42d-188e-477e-8120-56f838b3be3f,Mumbai,3849.48,Medical,5,2025-02-09T16:21:39,Compare as field myself many police hit.,0
bd4aa7c9-b423-40be-936d-392c432b6d25,89f3a8a1-ce5e-4c9f-b670-e41d4758a8ff,Mumbai,4970.73,Cash,3,2025-01-07T02:56:56,Indicate daughter husband eat.,0
b84296f1-0f40-4749-a35b-53e41139d729,a75a7439-74c0-438f-ab7c-b9c958a24309,Chennai,8404.94,Cash,1,2025-01-09T05:19:13,Eat phone everyone air election worker.,1
97e9cd63-4622-4196-9033-fd5edbf7b928,72be1998-4df9-4c1b-9bc3-dc09d047fe3c,Delhi,3571.7,Clothing,4,2025-03-21T22:13:00,Call everything scene drive single school wish.,0
1650262b-bc63-4bc8-9f31-2811237e3b61,839bdb4f-92f6-4b1d-9560-61b9ed7d656d,Kolkata,4132.01,Medical,5,2025-02-20T15:25:25,Marriage cost improve place.,0
72142eea-5484-455a-8ed9-78f9dd458fc3,186ab891-e03b-4b02-b777-220cda5baed8,Mumbai,4749.31,Shelter,1,2025-03-19T08:45:14,Fact exist theory will conference food Democrat design.,0
fca94ba5-9cad-420d-907c-9351fd3adfeb,b01281e7-6bb6-4845-9bba-ed3b583014ad,Mumbai,5168.29,Medical,1,2025-01-25T06:30:39,Computer bit development try social threat.,0
a86aa873-df3e-43ca-84dd-de085e6a9fd1,bdb1909b-c253-4f4d-93bf-ec6cf90b5bc3,Kolkata,6661.79,Medical,2,2025-02-25T20:25:02,Hour case position painting season.,0
95121a71-dcc4-46bb-8199-1e72ab1fbf77,76f8575c-1d36-4621-b936-5d4bad7fac27,Delhi,3689.49,Clothing,1,2025-01-31T13:02:09,Finally little cup experience.,0
9aca9bb5-5cb1-4cdc-89b7-3cb6a483a726,ae8713c3-7036-4e19-b881-b49282953c38,Delhi,4784.53,Food,4,2025-01-20T00:45:14,So nation site situation add soon participant.,0
6069270a-059e-456b-9d87-0afeb94405a4,54f7f966-1eb4-496c-a81b-afe391eaf35d,Chennai,1641.2,Clothing,1,2025-03-29T04:46:37,Discuss marriage authority senior model.,0
d2a55214-6d0e-4285-a0f2-ff12cecae3f5,f1e8ec2e-5a91-4021-b356-0207aa91ac9d,Mumbai,5171.8,Medical,3,2025-04-04T07:00:08,Hair go PM senior.,0
84018237-29e1-41a6-a19a-87363c2c5776,98a4f8e6-548a-4b06-923b-279e62ebdc3b,Chennai,9373.12,Cash,2,2025-01-31T15:53:28,Tell company identify house couple resource.,0
04441280-40d7-4efa-ac2e-c4d11be01568,87baa6e4-a15b-4b85-9cd9-a07b1bed6edf,Bangalore,2072.75,Clothing,3,2025-02-23T02:53:50,Study strong point study.,0
dcff4b53-78df-49dd-8949-dcc062c035e3,5eff7d33-26bf-40e3-9888-be950354b718,Delhi,6026.79,Medical,5,2025-01-12T17:18:45,Throughout various language wall national.,0
a248c72e-ccc9-4e83-8eb3-e47bc744d970,31d5e1aa-a6e9-40ad-bfe2-ec7b1fb55a52,Bangalore,3775.15,Cash,5,2025-02-11T20:44:58,Can yeah message program.,0
d4bd8e33-fac7-4a03-a83b-26f26a7f1f00,51583fb7-4e31-4cb1-842b-56fa29fd8bbb,Bangalore,2866.24,Food,3,2025-03-13T22:54:53,Improve body front them choose certain throw.,0
b61f4a3c-8dfc-4fe2-90c7-da3b03c404f6,87bf1d11-1c0d-4adf-b7ca-ba1b442bc839,Kolkata,5815.84,Medical,1,2025-03-18T02:34:58,Western town understand stay daughter cup.,0
94210c61-f32f-45fe-9fea-4da2d9de6bc1,a20d6b8d-de89-4a0b-86d9-ed99b43dc9e4,Bangalore,8935.03,Medical,5,2025-01-04T15:42:45,Or study simple something food.,0
62793c9a-55a7-47fc-abbd-9efc384f7fc0,2c7e1696-f2af-4161-9ee7-ee5107d18768,Chennai,2611.03,Medical,4,2025-03-28T15:15:34,Drop much tough.,0
a879f027-0467-4df4-9f2d-6b77c25c5a65,6c68031f-86d6-45e1-a526-3dcd546f42b9,Bangalore,5400.44,Shelter,5,2025-04-03T14:43:55,Game down production election movement.,0
dfcd855f-d779-4aba-a517-c88649c3979f,931025e3-a70e-4149-8bfc-1cc384d7cbcd,Kolkata,8129.68,Food,2,2025-01-25T12:30:21,View leave more whatever sometimes stuff scientist.,0
22840712-0a13-49ff-b8ac-9b3923cadb23,25ece90a-936d-4941-b724-302097bfba47,Bangalore,7602.68,Medical,5,2025-03-26T00:13:48,Image like development senior evening nice.,0
96b4e924-a200-4ed1-9aa0-daa0746bb389,78aad2c1-209a-4724-bd73-ca09cc26e266,Delhi,582.18,Food,5,2025-03-02T10:34:01,Guess true mind any commercial.,0
5ffd1e39-ccb8-4514-be88-9890a9205c85,51ce9fc0-db8a-42e0-9933-6069d7c4eec8,Delhi,2814.96,Food,4,2025-01-20T01:32:24,Artist religious minute teach.,0
98d1c284-50d6-4c6c-85e4-c26c764839fd,c3c6a00c-524b-4f8d-9df3-94b86806e210,Bangalore,2543.15,Shelter,2,2025-01-20T11:58:00,Herself maybe wish range against.,0
ff77b257-48a6-4ce3-9e4b-61fc643a096b,4737575b-fdce-4480-9e04-a024b9f4122c,Chennai,7146.53,Cash,2,2025-03-05T07:52:52,Win tough happy use market.,0
c2090902-e662-4f7d-979e-b3a67e94e816,037072af-81c2-4732-8b31-9d0f674bdad4,Chennai,7123.98,Food,4,2025-03-23T08:53:40,Learn affect large standard change language task.,0
4e240589-242d-4bbb-b263-800179639eaa,010f9e18-8f8d-4e23-ba78-c1053d672819,Mumbai,5826.61,Medical,3,2025-03-22T00:38:11,Moment discuss leave bag reflect.,0
2f1a1018-23d0-481f-ab9c-d7b09686eced,7b94ea0f-b6f6-4c5f-8303-b7e1e02075f0,Bangalore,3067.51,Shelter,1,2025-01-25T05:19:32,Least military war buy measure bed.,0
69fbe5b5-d708-4548-86e1-4cfad852257c,7c4a3870-f5d8-4cf6-804b-54ab0ba82840,Mumbai,5477.01,Medical,3,2025-04-09T06:00:59,She billion quite artist anything administration.,0
1eda8e1f-baf3-4d8f-bbc4-6e5669fbfd1b,3c2f8a28-29ae-43ac-948a-3659572afb36,Delhi,3784.45,Shelter,3,2025-03-01T15:12:35,Consider radio with finish real.,1
92fb45a7-82ad-4db1-8170-817d6c06274d,9bbc8590-9bd9-4e04-9b7d-d74b6e4df703,Bangalore,2548.0,Cash,3,2025-01-11T19:04:36,Mrs heart ok week table matter figure decision.,0
5a17070f-e46a-4f4c-a38b-4b6aeb068b9b,3e0181b3-70ff-4054-86fb-32ba0fa0d7ef,Chennai,2861.85,Medical,1,2025-01-12T16:56:09,Resource little floor Democrat you then wonder.,0
c4a063b1-1be9-488a-b539-fa2624240fd7,ccaa6b58-0c57-40b5-b18f-b93a8dfc79a3,Kolkata,4919.24,Shelter,2,2025-03-03T02:05:24,Research end run attack focus argue.,0
978a371e-50c2-4d9d-9525-2ae7e7afd694,5dfdecac-9868-4d95-a41a-169bdadad158,Kolkata,4529.81,Clothing,5,2025-03-20T08:37:27,Question wait time entire public lose win.,0
386e6567-12ca-41bf-a421-5dd437a143b3,f964f65f-b095-419c-aaab-3664b2e57e93,Chennai,5647.99,Clothing,1,2025-01-13T07:53:56,Example whose former yeah your structure.,0
7ee97a78-e76d-404b-844d-3f5e416a095b,ab1f93ff-320d-431c-94d0-9b80694defe0,Mumbai,5149.72,Food,1,2025-01-09T20:43:11,Someone store by bed difficult one.,0
feeba0a2-4823-4c58-9c2b-201e9a6fabb8,e7ca7cc6-6dc7-483f-9fe2-d6df190005ec,Mumbai,8713.2,Medical,3,2025-02-17T03:33:14,Capital why safe customer.,0
103091de-9825-4e5a-984a-fb264f5a7c1f,c4b6816d-5c95-4b0f-9456-8a1a91874ce3,Kolkata,7223.5,Cash,3,2025-03-16T03:48:48,Finish heavy develop consumer within section.,0
bee38257-dfce-430d-876b-b159c9e82e62,dd9a1a65-7b69-405d-b32a-4572faa115e6,Chennai,4751.61,Medical,4,2025-03-29T14:46:13,Its network relationship consider fund paper.,0
c5e13b25-d231-4047-bb26-20b7e91c5b13,a89ed969-a315-418e-b8e8-7908e00e2dac,Chennai,3856.53,Clothing,1,2025-01-23T22:38:32,Old executive return during others course red available.,0
bf0c0f0e-7682-4c1a-b58c-714bedaf3d70,a7c0fcef-348b-40bc-b1b9-fa49b872f900,Bangalore,5916.32,Shelter,5,2025-01-15T13:14:08,Law evidence perhaps wrong difference lot tell.,0
dc401660-3e40-4e0c-b76a-c3f6bfca3f4e,46fbea54-fe02-4a24-9abc-5490b3804347,Delhi,2088.36,Food,5,2025-02-21T23:05:29,Test three effort court.,0
